Time stamp,Acceleration,Direction(vector form),High speed alert!,Direction Aler!
2024-05-15T04:54:22.994Z,0.22,0.02i -0.21j 0.03k,No Alert,No Alert
2024-05-15T04:54:23.993Z,0.6,0.43i -0.22j 0.35k,No Alert,No Alert
2024-05-15T04:54:24.991Z,1.04,-0.18i 0.92j 0.45k,No Alert,No Alert
2024-05-15T04:54:25.993Z,1.48,0.91i 0.71j 0.92k,No Alert,No Alert
2024-05-15T04:54:26.993Z,2.01,0.14i 1.59j 1.22k,No Alert,No Alert
2024-05-15T04:54:27.992Z,1.38,0.16i 1.30j 0.45k,No Alert,No Alert
2024-05-15T04:54:28.992Z,1.17,0.28i 1.00j 0.54k,No Alert,No Alert
2024-05-15T08:29:04.975Z,0.92,0.04i 0.04j 0.91k,No Alert,No Alert
2024-05-15T08:29:05.974Z,0.96,0.04i 0.05j 0.96k,No Alert,No Alert
2024-05-15T08:29:06.975Z,0.98,0.05i 0.07j 0.97k,No Alert,No Alert
2024-05-15T08:29:07.977Z,1,0.06i 0.07j 0.99k,No Alert,No Alert
2024-05-15T08:29:08.974Z,1,0.06i 0.06j 1.00k,No Alert,No Alert
2024-05-15T08:29:09.975Z,1.03,0.06i -0.02j 1.02k,No Alert,No Alert
2024-05-15T08:29:10.975Z,1.03,-0.01i -0.12j 1.02k,No Alert,No Alert
2024-05-15T08:29:11.975Z,0.99,-0.22i -0.11j 0.95k,No Alert,No Alert
2024-05-15T08:29:12.975Z,0.78,-0.60i -0.12j 0.48k,No Alert,No Alert
2024-05-15T08:29:13.975Z,1.2,-1.14i -0.33j 0.13k,No Alert,No Alert
2024-05-15T08:29:14.975Z,0.28,-0.24i -0.14j -0.02k,No Alert,No Alert
2024-05-15T08:29:15.974Z,0.25,0.24i 0.08j -0.04k,No Alert,No Alert
2024-05-15T08:29:16.976Z,1.12,0.84i -0.24j -0.70k,No Alert,No Alert
2024-05-15T08:29:17.975Z,1.71,-0.47i -1.26j -1.07k,No Alert,No Alert
2024-05-15T08:29:18.975Z,3.04,-1.35i -2.00j -1.86k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:29:19.976Z,3.04,0.10i -1.93j -2.35k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:29:20.975Z,3.02,-0.58i -2.21j -1.98k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:29:21.975Z,3.27,-1.13i -2.70j -1.46k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:29:22.975Z,3.06,-1.00i -1.95j -2.14k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:29:23.975Z,2.9,-1.15i -0.34j -2.64k,No Alert,No Alert
2024-05-15T08:29:24.975Z,3.37,-0.71i -1.33j -3.01k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:29:25.975Z,2.75,0.07i -1.17j -2.49k,No Alert,No Alert
2024-05-15T08:29:26.974Z,2.35,-0.02i -1.25j -1.99k,No Alert,No Alert
2024-05-15T08:29:27.975Z,2.04,-0.21i -1.09j -1.72k,No Alert,No Alert
2024-05-15T08:29:28.975Z,1.85,-1.23i -0.66j -1.21k,No Alert,No Alert
2024-05-15T08:29:29.976Z,1.58,-1.26i -0.81j -0.50k,No Alert,No Alert
2024-05-15T08:29:30.975Z,1.67,-1.34i -0.90j -0.44k,No Alert,No Alert
2024-05-15T08:29:31.974Z,1.81,-1.78i -0.12j -0.33k,No Alert,No Alert
2024-05-15T08:29:32.974Z,1.98,-1.97i -0.15j -0.03k,No Alert,No Alert
2024-05-15T08:29:33.974Z,1.8,-1.72i 0.13j -0.51k,No Alert,No Alert
2024-05-15T08:29:34.975Z,1.74,-1.60i 0.45j -0.52k,No Alert,No Alert
2024-05-15T08:29:35.975Z,1.62,-1.58i 0.36j -0.10k,No Alert,No Alert
2024-05-15T08:29:36.975Z,1.92,-1.73i 0.11j 0.84k,No Alert,No Alert
2024-05-15T08:29:37.975Z,1.48,-1.40i 0.18j 0.42k,No Alert,No Alert
2024-05-15T08:29:38.975Z,1.34,-1.26i 0.21j 0.41k,No Alert,No Alert
2024-05-15T08:29:39.974Z,1.24,-1.15i 0.22j 0.39k,No Alert,No Alert
2024-05-15T08:29:40.974Z,1.19,-1.10i 0.21j 0.39k,No Alert,No Alert
2024-05-15T08:29:41.974Z,0.66,-0.65i 0.11j 0.05k,No Alert,No Alert
2024-05-15T08:29:42.975Z,0.23,-0.20i 0.12j -0.01k,No Alert,No Alert
2024-05-15T08:29:43.977Z,0.31,0.25i 0.05j -0.19k,No Alert,No Alert
2024-05-15T08:29:44.975Z,0.44,0.40i 0.06j -0.18k,No Alert,No Alert
2024-05-15T08:29:45.976Z,0.48,0.48i -0.05j 0.07k,No Alert,No Alert
2024-05-15T08:29:46.974Z,0.75,0.73i -0.13j -0.08k,No Alert,No Alert
2024-05-15T08:29:47.975Z,0.87,0.85i -0.06j -0.14k,No Alert,No Alert
2024-05-15T08:29:48.975Z,0.98,0.97i -0.03j -0.14k,No Alert,No Alert
2024-05-15T08:29:49.976Z,0.9,0.84i -0.18j -0.27k,No Alert,No Alert
2024-05-15T08:29:50.976Z,0.84,0.79i 0.05j -0.29k,No Alert,No Alert
2024-05-15T08:29:51.975Z,0.51,0.47i 0.19j -0.10k,No Alert,No Alert
2024-05-15T08:29:52.973Z,0.38,0.36i 0.05j -0.13k,No Alert,No Alert
2024-05-15T08:29:53.976Z,0.37,0.30i 0.18j 0.11k,No Alert,No Alert
2024-05-15T08:31:32.601Z,0.99,0.94i -0.11j 0.28k,No Alert,No Alert
2024-05-15T08:31:33.601Z,0.95,0.85i -0.12j 0.40k,No Alert,No Alert
2024-05-15T08:31:34.602Z,0.98,0.93i -0.03j 0.31k,No Alert,No Alert
2024-05-15T08:31:35.601Z,0.96,0.83i 0.03j 0.47k,No Alert,No Alert
2024-05-15T08:31:36.600Z,1.32,1.25i 0.06j 0.41k,No Alert,No Alert
2024-05-15T08:31:37.601Z,1.45,1.42i -0.00j 0.29k,No Alert,No Alert
2024-05-15T08:31:38.600Z,1.25,1.21i -0.03j 0.31k,No Alert,No Alert
2024-05-15T08:31:39.600Z,1.14,1.10i -0.07j 0.28k,No Alert,No Alert
2024-05-15T08:31:40.601Z,1.14,1.10i -0.09j 0.28k,No Alert,No Alert
2024-05-15T08:31:41.601Z,1.15,1.11i -0.05j 0.29k,No Alert,No Alert
2024-05-15T08:31:42.600Z,1.27,1.25i -0.03j 0.26k,No Alert,No Alert
2024-05-15T08:31:43.600Z,1.4,1.38i -0.04j 0.21k,No Alert,No Alert
2024-05-15T08:31:44.601Z,1.24,1.22i -0.03j 0.18k,No Alert,No Alert
2024-05-15T08:31:45.600Z,1.15,1.13i -0.05j 0.20k,No Alert,No Alert
2024-05-15T08:31:46.600Z,1.13,1.11i -0.07j 0.19k,No Alert,No Alert
2024-05-15T08:31:47.600Z,1.08,1.07i -0.09j 0.13k,No Alert,No Alert
2024-05-15T08:31:48.600Z,1.06,1.05i -0.08j 0.12k,No Alert,No Alert
2024-05-15T08:31:49.601Z,1.06,1.05i -0.09j 0.16k,No Alert,No Alert
2024-05-15T08:31:50.601Z,1.05,1.03i -0.08j 0.17k,No Alert,No Alert
2024-05-15T08:31:51.600Z,1.04,1.02i -0.07j 0.15k,No Alert,No Alert
2024-05-15T08:31:52.601Z,1.1,1.08i -0.10j 0.18k,No Alert,No Alert
2024-05-15T08:31:53.600Z,1.02,0.96i -0.05j 0.33k,No Alert,No Alert
2024-05-15T08:31:54.600Z,1.05,0.90i 0.00j 0.53k,No Alert,No Alert
2024-05-15T08:31:55.601Z,1.07,0.89i 0.00j 0.59k,No Alert,No Alert
2024-05-15T08:31:56.600Z,1.09,0.89i -0.01j 0.63k,No Alert,No Alert
2024-05-15T08:31:57.601Z,0.81,0.49i -0.13j 0.64k,No Alert,No Alert
2024-05-15T08:31:58.601Z,0.55,0.11i -0.15j 0.52k,No Alert,No Alert
2024-05-15T08:31:59.600Z,0.46,-0.15i -0.21j 0.38k,No Alert,No Alert
2024-05-15T08:32:00.600Z,0.4,-0.35i -0.14j 0.15k,No Alert,No Alert
2024-05-15T08:32:01.600Z,0.53,-0.52i -0.09j 0.06k,No Alert,No Alert
2024-05-15T08:32:02.602Z,0.62,-0.62i -0.06j -0.02k,No Alert,No Alert
2024-05-15T08:32:03.600Z,0.73,-0.73i 0.00j -0.05k,No Alert,No Alert
2024-05-15T08:32:04.600Z,0.8,-0.80i 0.07j -0.03k,No Alert,No Alert
2024-05-15T08:32:05.601Z,0.85,-0.84i 0.15j 0.06k,No Alert,No Alert
2024-05-15T08:32:06.600Z,0.88,-0.86i 0.17j 0.05k,No Alert,No Alert
2024-05-15T08:32:07.600Z,0.88,-0.86i 0.14j 0.06k,No Alert,No Alert
2024-05-15T08:32:08.610Z,0.9,-0.90i 0.05j 0.09k,No Alert,No Alert
2024-05-15T08:32:09.600Z,0.91,-0.91i 0.02j 0.11k,No Alert,No Alert
2024-05-15T08:32:10.601Z,0.95,-0.94i 0.01j 0.13k,No Alert,No Alert
2024-05-15T08:32:11.600Z,0.96,-0.95i 0.00j 0.14k,No Alert,No Alert
2024-05-15T08:32:12.601Z,1.02,-1.02i 0.00j 0.08k,No Alert,No Alert
2024-05-15T08:32:13.599Z,1.02,-1.02i 0.02j 0.09k,No Alert,No Alert
2024-05-15T08:32:14.600Z,1,-0.99i 0.09j 0.14k,No Alert,No Alert
2024-05-15T08:32:15.600Z,1,-0.98i 0.14j 0.17k,No Alert,No Alert
2024-05-15T08:32:16.601Z,0.99,-0.94i 0.21j 0.20k,No Alert,No Alert
2024-05-15T08:32:17.602Z,0.98,-0.91i 0.26j 0.24k,No Alert,No Alert
2024-05-15T08:32:18.600Z,0.81,-0.64i 0.17j 0.46k,No Alert,No Alert
2024-05-15T08:32:19.600Z,0.58,-0.29i 0.11j 0.49k,No Alert,No Alert
2024-05-15T08:32:20.601Z,0.53,-0.28i -0.22j 0.39k,No Alert,No Alert
2024-05-15T08:32:21.600Z,0.59,-0.37i -0.14j 0.44k,No Alert,No Alert
2024-05-15T08:32:22.601Z,0.64,-0.34i -0.36j 0.41k,No Alert,No Alert
2024-05-15T08:32:23.601Z,0.69,-0.37i -0.38j 0.44k,No Alert,No Alert
2024-05-15T08:32:24.600Z,0.76,-0.49i -0.40j 0.42k,No Alert,No Alert
2024-05-15T08:32:25.602Z,0.74,-0.43i -0.60j 0.01k,No Alert,No Alert
2024-05-15T08:32:26.600Z,0.94,-0.39i -0.84j 0.18k,No Alert,No Alert
2024-05-15T08:32:27.600Z,0.79,-0.41i -0.65j 0.19k,No Alert,No Alert
2024-05-15T08:32:28.600Z,0.27,-0.23i 0.11j 0.08k,No Alert,No Alert
2024-05-15T08:32:29.600Z,0.22,-0.19i -0.10j 0.06k,No Alert,No Alert
2024-05-15T08:32:30.600Z,0.2,0.00i -0.19j 0.05k,No Alert,No Alert
2024-05-15T08:32:31.600Z,0.72,0.08i -0.56j 0.44k,No Alert,No Alert
2024-05-15T08:32:32.601Z,0.96,0.49i -0.39j 0.73k,No Alert,No Alert
2024-05-15T08:32:33.600Z,1.28,1.02i 0.01j 0.78k,No Alert,No Alert
2024-05-15T08:32:34.600Z,2.02,1.53i 0.29j 1.28k,No Alert,No Alert
2024-05-15T08:32:35.600Z,2.64,2.20i 0.09j 1.45k,No Alert,No Alert
2024-05-15T08:32:36.601Z,2.58,2.05i -0.37j 1.52k,No Alert,No Alert
2024-05-15T08:32:37.601Z,1.75,1.31i -0.36j 1.10k,No Alert,No Alert
2024-05-15T08:32:38.600Z,1.32,0.91i -0.11j 0.96k,No Alert,No Alert
2024-05-15T08:32:39.601Z,1.88,1.67i -0.68j 0.52k,No Alert,No Alert
2024-05-15T08:32:40.601Z,1.92,1.77i -0.75j 0.06k,No Alert,No Alert
2024-05-15T08:32:41.601Z,2.44,2.37i -0.40j -0.40k,No Alert,No Alert
2024-05-15T08:32:42.601Z,2.69,2.61i -0.43j -0.49k,No Alert,No Alert
2024-05-15T08:32:43.601Z,3,2.99i -0.22j -0.16k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:44.600Z,3.26,3.26i -0.14j 0.07k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:45.600Z,3.46,3.46i 0.09j -0.15k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:46.600Z,3.53,3.52i 0.17j 0.08k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:47.601Z,3.66,3.65i 0.27j 0.05k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:48.600Z,3.17,3.17i -0.09j 0.17k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:49.600Z,3.15,3.15i 0.09j 0.19k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:50.600Z,3.39,3.37i 0.31j 0.17k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:51.601Z,3.55,3.54i 0.15j 0.05k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:52.600Z,3.25,3.25i -0.02j 0.08k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:53.600Z,3.49,3.29i -1.09j -0.37k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:54.601Z,3.57,3.48i -0.77j -0.07k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:55.601Z,3.06,3.03i -0.40j -0.19k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:56.600Z,3.31,3.29i -0.30j -0.23k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:57.599Z,3.5,3.48i -0.32j -0.11k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:58.601Z,3.63,3.62i -0.16j -0.27k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:32:59.601Z,3.67,3.65i -0.28j -0.26k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:33:00.600Z,3.73,3.71i -0.27j -0.29k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:33:01.601Z,3.8,3.79i -0.11j -0.33k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:33:02.600Z,3.86,3.84i -0.02j -0.33k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:33:03.601Z,3,2.99i -0.06j -0.24k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:33:04.601Z,2.56,2.56i -0.05j -0.20k,No Alert,No Alert
2024-05-15T08:33:05.600Z,2.03,2.01i 0.16j -0.26k,No Alert,No Alert
2024-05-15T08:33:06.601Z,1.65,1.59i 0.34j -0.29k,No Alert,No Alert
2024-05-15T08:33:07.601Z,1.4,1.28i 0.47j -0.31k,No Alert,No Alert
2024-05-15T08:33:08.600Z,1.24,1.06i 0.56j -0.33k,No Alert,No Alert
2024-05-15T08:33:09.602Z,1.13,0.87i 0.63j -0.34k,No Alert,No Alert
2024-05-15T08:33:10.601Z,1.07,0.74i 0.69j -0.36k,No Alert,No Alert
2024-05-15T08:33:11.601Z,1.04,0.64i 0.73j -0.37k,No Alert,No Alert
2024-05-15T08:33:12.600Z,1.02,0.58i 0.76j -0.36k,No Alert,No Alert
2024-05-15T08:33:13.601Z,1.01,0.52i 0.78j -0.37k,No Alert,No Alert
2024-05-15T08:33:14.613Z,1,0.48i 0.79j -0.38k,No Alert,No Alert
2024-05-15T08:33:15.601Z,1.01,0.49i 0.78j -0.42k,No Alert,No Alert
2024-05-15T08:33:16.601Z,0.92,0.57i 0.66j -0.29k,No Alert,No Alert
2024-05-15T08:33:17.601Z,0.87,0.75i 0.37j -0.25k,No Alert,No Alert
2024-05-15T08:33:18.601Z,0.76,0.69i 0.14j -0.29k,No Alert,No Alert
2024-05-15T08:33:19.602Z,0.65,0.61i 0.08j -0.21k,No Alert,No Alert
2024-05-15T08:33:20.600Z,0.81,0.75i -0.00j -0.30k,No Alert,No Alert
2024-05-15T08:33:21.602Z,0.51,0.49i -0.01j -0.15k,No Alert,No Alert
2024-05-15T08:33:22.601Z,0.21,0.15i 0.11j -0.10k,No Alert,No Alert
2024-05-15T08:33:23.602Z,0.2,0.15i 0.13j -0.01k,No Alert,No Alert
2024-05-15T08:33:24.602Z,0.24,0.17i 0.16j 0.08k,No Alert,No Alert
2024-05-15T08:33:25.602Z,0.79,0.65i 0.42j 0.17k,No Alert,No Alert
2024-05-15T08:33:26.601Z,0.99,0.83i 0.54j 0.08k,No Alert,No Alert
2024-05-15T08:33:27.601Z,0.97,0.81i 0.55j 0.02k,No Alert,No Alert
2024-05-15T08:33:28.601Z,0.98,0.84i 0.50j -0.06k,No Alert,No Alert
2024-05-15T08:33:29.602Z,0.99,0.84i 0.50j -0.15k,No Alert,No Alert
2024-05-15T08:33:30.602Z,0.67,0.56i 0.35j 0.13k,No Alert,No Alert
2024-05-15T08:33:31.602Z,0.42,0.28i 0.27j -0.17k,No Alert,No Alert
2024-05-15T08:33:32.602Z,0.73,0.38i 0.61j 0.14k,No Alert,No Alert
2024-05-15T08:33:33.601Z,0.53,0.35i 0.36j -0.15k,No Alert,No Alert
2024-05-15T08:33:34.602Z,0.72,0.52i 0.48j -0.11k,No Alert,No Alert
2024-05-15T08:33:35.602Z,0.84,0.63i 0.37j -0.42k,No Alert,No Alert
2024-05-15T08:33:36.602Z,0.57,0.42i 0.30j -0.24k,No Alert,No Alert
2024-05-15T08:33:37.602Z,0.49,0.27i 0.40j 0.10k,No Alert,No Alert
2024-05-15T08:33:38.602Z,0.83,0.23i 0.67j 0.44k,No Alert,No Alert
2024-05-15T08:33:39.601Z,1.18,0.43i 0.84j 0.71k,No Alert,No Alert
2024-05-15T08:33:40.602Z,0.89,0.80i 0.22j 0.33k,No Alert,No Alert
2024-05-15T08:33:41.601Z,0.67,0.63i 0.01j 0.23k,No Alert,No Alert
2024-05-15T08:33:42.602Z,0.65,0.60i -0.22j 0.11k,No Alert,No Alert
2024-05-15T08:33:43.602Z,0.7,0.59i -0.38j 0.02k,No Alert,No Alert
2024-05-15T08:33:44.603Z,0.42,0.25i -0.30j 0.15k,No Alert,No Alert
2024-05-15T08:33:45.602Z,0.55,0.29i -0.46j 0.06k,No Alert,No Alert
2024-05-15T08:33:46.602Z,0.55,0.19i -0.52j -0.05k,No Alert,No Alert
2024-05-15T08:33:47.602Z,0.66,0.30i -0.58j -0.05k,No Alert,No Alert
2024-05-15T08:33:48.602Z,0.75,0.42i -0.62j -0.05k,No Alert,No Alert
2024-05-15T08:33:49.602Z,0.81,0.50i -0.64j -0.05k,No Alert,No Alert
2024-05-15T08:33:50.601Z,0.62,0.37i -0.49j 0.01k,No Alert,No Alert
2024-05-15T08:33:51.602Z,0.42,0.28i -0.30j -0.07k,No Alert,No Alert
2024-05-15T08:33:52.602Z,0.42,0.22i -0.27j -0.23k,No Alert,No Alert
2024-05-15T08:33:53.603Z,0.56,0.19i -0.33j -0.41k,No Alert,No Alert
2024-05-15T08:33:54.603Z,0.67,0.18i -0.39j -0.52k,No Alert,No Alert
2024-05-15T08:33:55.602Z,0.88,0.39i -0.53j -0.59k,No Alert,No Alert
2024-05-15T08:33:56.603Z,0.69,0.14i -0.49j -0.47k,No Alert,No Alert
2024-05-15T08:33:57.602Z,0.77,0.49i -0.52j -0.29k,No Alert,No Alert
2024-05-15T08:33:58.604Z,0.56,0.22i -0.51j -0.04k,No Alert,No Alert
2024-05-15T08:33:59.601Z,0.61,0.10i -0.58j -0.12k,No Alert,No Alert
2024-05-15T08:34:00.603Z,0.72,-0.00i -0.70j -0.18k,No Alert,No Alert
2024-05-15T08:34:01.602Z,0.71,-0.22i -0.64j -0.21k,No Alert,No Alert
2024-05-15T08:34:02.604Z,0.87,-0.04i -0.86j 0.07k,No Alert,No Alert
2024-05-15T08:34:03.603Z,0.94,0.22i -0.88j 0.25k,No Alert,No Alert
2024-05-15T08:34:04.602Z,0.88,0.17i -0.86j 0.02k,No Alert,No Alert
2024-05-15T08:34:05.603Z,0.67,-0.09i -0.66j 0.05k,No Alert,No Alert
2024-05-15T08:34:06.602Z,0.64,0.23i -0.42j 0.42k,No Alert,No Alert
2024-05-15T08:34:07.606Z,0.77,0.24i -0.60j 0.42k,No Alert,No Alert
2024-05-15T08:34:08.603Z,0.44,0.08i -0.43j 0.06k,No Alert,No Alert
2024-05-15T08:34:09.602Z,0.32,0.03i -0.25j -0.20k,No Alert,No Alert
2024-05-15T08:34:10.603Z,0.5,-0.05i -0.32j -0.37k,No Alert,No Alert
2024-05-15T08:34:11.602Z,0.6,-0.12i -0.41j -0.42k,No Alert,No Alert
2024-05-15T08:34:12.602Z,0.6,-0.27i -0.47j -0.26k,No Alert,No Alert
2024-05-15T08:34:13.602Z,0.47,0.11i -0.43j -0.16k,No Alert,No Alert
2024-05-15T08:34:14.603Z,0.57,0.41i -0.40j -0.07k,No Alert,No Alert
2024-05-15T08:34:15.602Z,0.67,0.49i -0.46j 0.02k,No Alert,No Alert
2024-05-15T08:34:16.603Z,0.85,0.77i -0.33j -0.13k,No Alert,No Alert
2024-05-15T08:34:17.602Z,0.99,0.94i -0.31j 0.01k,No Alert,No Alert
2024-05-15T08:34:18.602Z,0.91,0.77i -0.48j 0.07k,No Alert,No Alert
2024-05-15T08:34:19.603Z,1.02,0.96i -0.34j 0.09k,No Alert,No Alert
2024-05-15T08:34:20.603Z,1,0.97i -0.24j 0.08k,No Alert,No Alert
2024-05-15T08:34:21.603Z,1.06,0.95i -0.20j 0.43k,No Alert,No Alert
2024-05-15T08:34:22.603Z,1.98,1.77i -0.32j 0.83k,No Alert,No Alert
2024-05-15T08:34:23.603Z,2.13,1.83i -0.86j 0.65k,No Alert,No Alert
2024-05-15T08:34:24.603Z,2.23,2.11i -0.61j 0.38k,No Alert,No Alert
2024-05-15T08:34:25.603Z,2.3,2.24i -0.04j 0.55k,No Alert,No Alert
2024-05-15T08:34:26.603Z,2.79,2.71i 0.48j 0.46k,No Alert,No Alert
2024-05-15T08:34:27.603Z,2.44,2.41i -0.30j -0.24k,No Alert,No Alert
2024-05-15T08:34:28.602Z,2.84,2.84i -0.04j 0.02k,No Alert,No Alert
2024-05-15T08:34:29.602Z,2.37,2.32i 0.41j -0.28k,No Alert,No Alert
2024-05-15T08:34:30.602Z,2.79,2.76i 0.35j 0.22k,No Alert,No Alert
2024-05-15T08:34:31.603Z,2.55,2.50i 0.30j 0.40k,No Alert,No Alert
2024-05-15T08:34:32.602Z,2.99,2.90i 0.28j 0.68k,No Alert,No Alert
2024-05-15T08:34:33.603Z,2.29,2.22i 0.57j 0.13k,No Alert,No Alert
2024-05-15T08:34:34.602Z,1.72,1.65i 0.36j 0.35k,No Alert,No Alert
2024-05-15T08:34:35.602Z,1.33,1.22i 0.18j 0.51k,No Alert,No Alert
2024-05-15T08:34:36.603Z,1.49,1.34i 0.34j 0.56k,No Alert,No Alert
2024-05-15T08:34:37.603Z,1.63,1.53i -0.04j 0.54k,No Alert,No Alert
2024-05-15T08:34:38.604Z,1.37,1.32i 0.05j 0.39k,No Alert,No Alert
2024-05-15T08:34:39.603Z,1.69,1.67i 0.04j 0.26k,No Alert,No Alert
2024-05-15T08:34:40.602Z,1.94,1.90i -0.28j 0.29k,No Alert,No Alert
2024-05-15T08:34:41.602Z,1.9,1.86i 0.36j 0.08k,No Alert,No Alert
2024-05-15T08:34:42.602Z,2.47,2.44i 0.35j 0.15k,No Alert,No Alert
2024-05-15T08:34:43.601Z,2.92,2.85i -0.62j 0.08k,No Alert,No Alert
2024-05-15T08:34:44.602Z,2.67,2.62i 0.06j -0.48k,No Alert,No Alert
2024-05-15T08:34:45.603Z,2.61,2.54i -0.44j -0.42k,No Alert,No Alert
2024-05-15T08:34:46.602Z,2.96,2.93i -0.09j -0.45k,No Alert,No Alert
2024-05-15T08:34:47.602Z,2.39,2.20i 0.28j -0.89k,No Alert,No Alert
2024-05-15T08:34:48.605Z,1.91,1.81i 0.12j -0.59k,No Alert,No Alert
2024-05-15T08:34:49.602Z,1.91,1.87i -0.08j -0.36k,No Alert,No Alert
2024-05-15T08:34:50.603Z,1.36,1.31i -0.35j -0.12k,No Alert,No Alert
2024-05-15T08:34:51.602Z,1.06,0.92i -0.52j -0.06k,No Alert,No Alert
2024-05-15T08:34:52.600Z,0.91,0.64i -0.65j -0.05k,No Alert,No Alert
2024-05-15T08:34:53.602Z,0.87,0.44i -0.74j -0.05k,No Alert,No Alert
2024-05-15T08:34:54.605Z,0.85,0.30i -0.79j -0.06k,No Alert,No Alert
2024-05-15T08:34:55.603Z,0.87,0.17i -0.85j -0.06k,No Alert,No Alert
2024-05-15T08:34:56.602Z,0.92,0.11i -0.91j -0.10k,No Alert,No Alert
2024-05-15T08:34:57.602Z,0.95,0.07i -0.94j -0.08k,No Alert,No Alert
2024-05-15T08:34:58.601Z,0.96,0.02i -0.96j 0.00k,No Alert,No Alert
2024-05-15T08:34:59.603Z,0.97,0.01i -0.97j 0.01k,No Alert,No Alert
2024-05-15T08:35:00.602Z,0.98,-0.01i -0.98j 0.02k,No Alert,No Alert
2024-05-15T08:35:01.602Z,0.99,-0.00i -0.99j 0.02k,No Alert,No Alert
2024-05-15T08:35:02.602Z,0.98,-0.04i -0.98j -0.03k,No Alert,No Alert
2024-05-15T08:35:03.602Z,0.82,-0.29i -0.77j 0.02k,No Alert,No Alert
2024-05-15T08:35:04.601Z,0.83,-0.34i -0.73j -0.20k,No Alert,No Alert
2024-05-15T08:35:05.602Z,0.85,-0.32i -0.74j -0.27k,No Alert,No Alert
2024-05-15T08:35:06.602Z,0.7,-0.37i -0.58j 0.06k,No Alert,No Alert
2024-05-15T08:35:07.602Z,0.79,-0.32i -0.70j 0.15k,No Alert,No Alert
2024-05-15T08:35:08.601Z,0.71,-0.47i -0.54j 0.05k,No Alert,No Alert
2024-05-15T08:35:09.602Z,0.75,-0.59i -0.44j 0.13k,No Alert,No Alert
2024-05-15T08:35:10.602Z,0.69,-0.62i -0.30j -0.11k,No Alert,No Alert
2024-05-15T08:35:11.601Z,0.63,-0.57i -0.08j -0.25k,No Alert,No Alert
2024-05-15T08:35:12.602Z,0.7,-0.60i -0.10j -0.35k,No Alert,No Alert
2024-05-15T08:35:13.602Z,0.74,-0.70i -0.04j -0.23k,No Alert,No Alert
2024-05-15T08:35:14.602Z,0.78,-0.76i 0.07j -0.14k,No Alert,No Alert
2024-05-15T08:35:15.602Z,0.82,-0.80i 0.15j -0.07k,No Alert,No Alert
2024-05-15T08:35:16.602Z,0.85,-0.82i 0.23j -0.05k,No Alert,No Alert
2024-05-15T08:35:17.602Z,0.88,-0.83i 0.30j -0.06k,No Alert,No Alert
2024-05-15T08:35:18.602Z,0.85,-0.76i 0.31j -0.25k,No Alert,No Alert
2024-05-15T08:35:19.603Z,0.84,-0.70i 0.45j -0.10k,No Alert,No Alert
2024-05-15T08:35:20.601Z,0.85,-0.68i 0.51j -0.01k,No Alert,No Alert
2024-05-15T08:35:21.601Z,0.89,-0.66i 0.59j 0.00k,No Alert,No Alert
2024-05-15T08:35:22.602Z,0.92,-0.59i 0.69j -0.07k,No Alert,No Alert
2024-05-15T08:35:23.601Z,0.92,-0.51i 0.76j -0.06k,No Alert,No Alert
2024-05-15T08:35:24.602Z,0.94,-0.47i 0.81j -0.07k,No Alert,No Alert
2024-05-15T08:35:25.602Z,0.94,-0.45i 0.83j -0.03k,No Alert,No Alert
2024-05-15T08:35:26.602Z,1.07,-0.27i 0.86j -0.57k,No Alert,No Alert
2024-05-15T08:35:27.601Z,0.89,-0.41i 0.60j -0.51k,No Alert,No Alert
2024-05-15T08:35:28.601Z,0.89,-0.49i 0.48j -0.56k,No Alert,No Alert
2024-05-15T08:35:29.602Z,0.88,-0.54i 0.35j -0.61k,No Alert,No Alert
